type;repertoire;nom;lien;id;qte;rel_url;taille
f;/sites/team/achats/industrial/Archives/4220021244 - TECHNIP - ODG Degoulottage Europe - BGS ROR;"FW  Commande 4220021244.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021244%20-%20TECHNIP%20-%20ODG%20Degoulottage%20Europe%20-%20BGS%20ROR/FW%20%20Commande%204220021244.msg";1;c55643d4-7701-48cc-877a-8e6f307c9660;/sites/team/achats/industrial/Archives/4220021244%20-%20TECHNIP%20-%20ODG%20Degoulottage%20Europe%20-%20BGS%20ROR/FW%20%20Commande%204220021244.msg;77824
f;/sites/team/achats/industrial/Archives/4220021244 - TECHNIP - ODG Degoulottage Europe - BGS ROR;"60755N-999-FDP59-Deg ROC rev0.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021244%20-%20TECHNIP%20-%20ODG%20Degoulottage%20Europe%20-%20BGS%20ROR/60755N-999-FDP59-Deg%20ROC%20rev0.pdf";1;b6cd930f-cb08-4c50-b9f5-add4ffb932d5;/sites/team/achats/industrial/Archives/4220021244%20-%20TECHNIP%20-%20ODG%20Degoulottage%20Europe%20-%20BGS%20ROR/60755N-999-FDP59-Deg%20ROC%20rev0.pdf;230276
f;/sites/team/achats/industrial/Archives/4220021244 - TECHNIP - ODG Degoulottage Europe - BGS ROR;"RE  Validation Commande 4220021244 TECHNIP.RORDT-8JVC5Z1.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021244%20-%20TECHNIP%20-%20ODG%20Degoulottage%20Europe%20-%20BGS%20ROR/RE%20%20Validation%20Commande%204220021244%20TECHNIP.RORDT-8JVC5Z1.msg";1;94e42f9c-aef8-41f7-ba8d-de1a7618b2cf;/sites/team/achats/industrial/Archives/4220021244%20-%20TECHNIP%20-%20ODG%20Degoulottage%20Europe%20-%20BGS%20ROR/RE%20%20Validation%20Commande%204220021244%20TECHNIP.RORDT-8JVC5Z1.msg;101376
f;/sites/team/achats/industrial/Archives/4220021244 - TECHNIP - ODG Degoulottage Europe - BGS ROR;"Commande 4220021244 TECHNIP LYON.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021244%20-%20TECHNIP%20-%20ODG%20Degoulottage%20Europe%20-%20BGS%20ROR/Commande%204220021244%20TECHNIP%20LYON.pdf";1;b0b84d8b-3acd-446d-b0c8-e944f1428536;/sites/team/achats/industrial/Archives/4220021244%20-%20TECHNIP%20-%20ODG%20Degoulottage%20Europe%20-%20BGS%20ROR/Commande%204220021244%20TECHNIP%20LYON.pdf;89743
f;/sites/team/achats/industrial/Archives/4220021244 - TECHNIP - ODG Degoulottage Europe - BGS ROR;"60755N-999-FDP60-Deg BGS rev0.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021244%20-%20TECHNIP%20-%20ODG%20Degoulottage%20Europe%20-%20BGS%20ROR/60755N-999-FDP60-Deg%20BGS%20rev0.pdf";1;2675d97e-61bf-4447-9e76-f8876ebdb8a4;/sites/team/achats/industrial/Archives/4220021244%20-%20TECHNIP%20-%20ODG%20Degoulottage%20Europe%20-%20BGS%20ROR/60755N-999-FDP60-Deg%20BGS%20rev0.pdf;247794
d;/sites/team/achats/industrial/Archives;"4210063667-M.G.A.I-jeu de plaques -RON";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu%20de%20plaques%20-RON";5;4cc9799a-2633-4026-9fe9-043b80f3191c;/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu%20de%20plaques%20-RON
f;/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu de plaques -RON;"TR  Commande 4210063667 M G A I.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu%20de%20plaques%20-RON/TR%20%20Commande%204210063667%20M%20G%20A%20I.msg";1;cc8e9142-a111-43b4-8dd2-402ad4387af9;/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu%20de%20plaques%20-RON/TR%20%20Commande%204210063667%20M%20G%20A%20I.msg;149504
f;/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu de plaques -RON;"RE  Commande 4210063667 M G A I.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu%20de%20plaques%20-RON/RE%20%20Commande%204210063667%20M%20G%20A%20I.msg";1;e526a584-6276-4c5a-9b63-70f2eb22dff6;/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu%20de%20plaques%20-RON/RE%20%20Commande%204210063667%20M%20G%20A%20I.msg;490496
f;/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu de plaques -RON;"Fiche de réappro.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu%20de%20plaques%20-RON/Fiche%20de%20r%C3%A9appro.pdf";1;a036a946-9044-4fad-99c2-713af77aadaf;/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu%20de%20plaques%20-RON/Fiche%20de%20r%C3%A9appro.pdf;71285
f;/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu de plaques -RON;"Adisseo Roussillon demande de prix pour plaques de guidage .msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu%20de%20plaques%20-RON/Adisseo%20Roussillon%20demande%20de%20prix%20pour%20plaques%20de%20guidage%20.msg";1;357e030d-c005-4d39-a621-83c9326b0965;/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu%20de%20plaques%20-RON/Adisseo%20Roussillon%20demande%20de%20prix%20pour%20plaques%20de%20guidage%20.msg;1401344
f;/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu de plaques -RON;"OFFRE DE PRIX.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu%20de%20plaques%20-RON/OFFRE%20DE%20PRIX.msg";1;c77acd3d-1574-4611-807e-9d6862ed9352;/sites/team/achats/industrial/Archives/4210063667-M.G.A.I-jeu%20de%20plaques%20-RON/OFFRE%20DE%20PRIX.msg;466944
d;/sites/team/achats/industrial/Archives;"4210063763 - APPRO - RON - Platine";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063763%20-%20APPRO%20-%20RON%20-%20Platine";3;b31626f2-3eaa-4dbc-aa68-045de3db40bc;/sites/team/achats/industrial/Archives/4210063763%20-%20APPRO%20-%20RON%20-%20Platine
f;/sites/team/achats/industrial/Archives/4210063763 - APPRO - RON - Platine;"ADISSEO ROUSSILLON - Commande 4210063763 .msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063763%20-%20APPRO%20-%20RON%20-%20Platine/ADISSEO%20ROUSSILLON%20-%20Commande%204210063763%20.msg";1;eb1ba604-00f0-440f-9a57-32ebd5217b58;/sites/team/achats/industrial/Archives/4210063763%20-%20APPRO%20-%20RON%20-%20Platine/ADISSEO%20ROUSSILLON%20-%20Commande%204210063763%20.msg;225792
f;/sites/team/achats/industrial/Archives/4210063763 - APPRO - RON - Platine;"Commande 4210063763 APPRO SERVICES.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063763%20-%20APPRO%20-%20RON%20-%20Platine/Commande%204210063763%20APPRO%20SERVICES.msg";1;a13feea0-3515-4d9f-a8b7-9137b1e46865;/sites/team/achats/industrial/Archives/4210063763%20-%20APPRO%20-%20RON%20-%20Platine/Commande%204210063763%20APPRO%20SERVICES.msg;165376
f;/sites/team/achats/industrial/Archives/4210063763 - APPRO - RON - Platine;"DA + DEVIS.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063763%20-%20APPRO%20-%20RON%20-%20Platine/DA%20%2B%20DEVIS.msg";1;5ee25574-ea84-4ba2-8539-c52eea1faec3;/sites/team/achats/industrial/Archives/4210063763%20-%20APPRO%20-%20RON%20-%20Platine/DA%20%2B%20DEVIS.msg;136192
d;/sites/team/achats/industrial/Archives;"4210063685 - BENE INOX - ROC - Serre cable";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable";9;09835eeb-d9c7-42ec-9856-048d4a82c931;/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable
f;/sites/team/achats/industrial/Archives/4210063685 - BENE INOX - ROC - Serre cable;"ADISSEO LES ROCHES - Demande de prix.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/ADISSEO%20LES%20ROCHES%20-%20Demande%20de%20prix.msg";1;28499c79-4942-477e-a260-16ed1913c814;/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/ADISSEO%20LES%20ROCHES%20-%20Demande%20de%20prix.msg;266240
f;/sites/team/achats/industrial/Archives/4210063685 - BENE INOX - ROC - Serre cable;"devis.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/devis.msg";1;f548af2f-5e79-4974-abb1-18a7fcfe6467;/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/devis.msg;120832
f;/sites/team/achats/industrial/Archives/4210063685 - BENE INOX - ROC - Serre cable;"Commande 4210063685 BENE INOX.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/Commande%204210063685%20BENE%20INOX.msg";1;94a82603-9e53-44a2-9963-366c837cd917;/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/Commande%204210063685%20BENE%20INOX.msg;163328
f;/sites/team/achats/industrial/Archives/4210063685 - BENE INOX - ROC - Serre cable;"RE  VOTRE DEMANDE 901431.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/RE%20%20VOTRE%20DEMANDE%20901431.msg";1;21376a66-6bbb-4a46-b22b-4ff3b3b5e8c8;/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/RE%20%20VOTRE%20DEMANDE%20901431.msg;63488
f;/sites/team/achats/industrial/Archives/4210063685 - BENE INOX - ROC - Serre cable;"TR  VOTRE DEMANDE 901431.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/TR%20%20VOTRE%20DEMANDE%20901431.msg";1;efb6cf48-e13d-4cbc-b82b-52f95c391a29;/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/TR%20%20VOTRE%20DEMANDE%20901431.msg;68608
f;/sites/team/achats/industrial/Archives/4210063685 - BENE INOX - ROC - Serre cable;"ADISSEO LES ROCHES -  Commande 4210063685 .msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/ADISSEO%20LES%20ROCHES%20-%20%20Commande%204210063685%20.msg";1;b86a8c9d-3924-4b02-aa0f-551c27fe9581;/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/ADISSEO%20LES%20ROCHES%20-%20%20Commande%204210063685%20.msg;221184
f;/sites/team/achats/industrial/Archives/4210063685 - BENE INOX - ROC - Serre cable;"DA serre cable + gaine.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/DA%20serre%20cable%20%2B%20gaine.msg";1;9b148e0b-d44f-4fbb-a98f-7c4f8a72a101;/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/DA%20serre%20cable%20%2B%20gaine.msg;482816
f;/sites/team/achats/industrial/Archives/4210063685 - BENE INOX - ROC - Serre cable;"VOTRE DEMANDE 901431.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/VOTRE%20DEMANDE%20901431.msg";1;ac01e74f-04e8-4681-a4cb-8aca2bac4023;/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/VOTRE%20DEMANDE%20901431.msg;112128
f;/sites/team/achats/industrial/Archives/4210063685 - BENE INOX - ROC - Serre cable;"AR COMMANDE CLIENT.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/AR%20COMMANDE%20CLIENT.msg";1;a07e8148-6c93-43d7-8b4f-ad6eb9baddb1;/sites/team/achats/industrial/Archives/4210063685%20-%20BENE%20INOX%20-%20ROC%20-%20Serre%20cable/AR%20COMMANDE%20CLIENT.msg;110592
d;/sites/team/achats/industrial/Archives;"4220021337 - EURL 2CT_CTY_VAS_Signalisation_PENT";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021337%20-%20EURL%202CT_CTY_VAS_Signalisation_PENT";4;bda0d363-d22a-493a-bec8-04fbd291e99c;/sites/team/achats/industrial/Archives/4220021337%20-%20EURL%202CT_CTY_VAS_Signalisation_PENT
f;/sites/team/achats/industrial/Archives/4220021337 - EURL 2CT_CTY_VAS_Signalisation_PENT;"RE  Commande 4220021337 EURL 2CT.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021337%20-%20EURL%202CT_CTY_VAS_Signalisation_PENT/RE%20%20Commande%204220021337%20EURL%202CT.msg";1;520e15e0-9d78-41d9-a45f-18530bfdde83;/sites/team/achats/industrial/Archives/4220021337%20-%20EURL%202CT_CTY_VAS_Signalisation_PENT/RE%20%20Commande%204220021337%20EURL%202CT.msg;66048
f;/sites/team/achats/industrial/Archives/4220021337 - EURL 2CT_CTY_VAS_Signalisation_PENT;"11154855.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021337%20-%20EURL%202CT_CTY_VAS_Signalisation_PENT/11154855.pdf";1;92d8ca53-ef2d-4b31-94ad-ca91673315e7;/sites/team/achats/industrial/Archives/4220021337%20-%20EURL%202CT_CTY_VAS_Signalisation_PENT/11154855.pdf;6095
f;/sites/team/achats/industrial/Archives/4220021337 - EURL 2CT_CTY_VAS_Signalisation_PENT;"DEVIS79.PDF";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021337%20-%20EURL%202CT_CTY_VAS_Signalisation_PENT/DEVIS79.PDF";1;da939e20-3d7f-4f35-a850-d3466b094d43;/sites/team/achats/industrial/Archives/4220021337%20-%20EURL%202CT_CTY_VAS_Signalisation_PENT/DEVIS79.PDF;24417
f;/sites/team/achats/industrial/Archives/4220021337 - EURL 2CT_CTY_VAS_Signalisation_PENT;"Commande 4220021337 EURL 2CT.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021337%20-%20EURL%202CT_CTY_VAS_Signalisation_PENT/Commande%204220021337%20EURL%202CT.pdf";1;cd2b7bcf-f376-4c71-a208-ed9a0ff2db56;/sites/team/achats/industrial/Archives/4220021337%20-%20EURL%202CT_CTY_VAS_Signalisation_PENT/Commande%204220021337%20EURL%202CT.pdf;99499
d;/sites/team/achats/industrial/Archives;"4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie";9;50221644-d586-4db9-b1b4-067e6788a93a;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie
f;/sites/team/achats/industrial/Archives/4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie;"fournisseurs consultés.txt";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/fournisseurs%20consult%C3%A9s.txt";1;a01796a3-9d35-47c6-9136-66c957e37d59;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/fournisseurs%20consult%C3%A9s.txt;604
f;/sites/team/achats/industrial/Archives/4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie;"AO.zip";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/AO.zip";1;dd32bb96-1f33-4d90-b2ca-73b319381d33;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/AO.zip;3169438
f;/sites/team/achats/industrial/Archives/4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie;"comparatif HSE.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/comparatif%20HSE.pdf";1;56c9b4ac-1aa9-4f21-b7f1-78638d3f2562;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/comparatif%20HSE.pdf;238909
f;/sites/team/achats/industrial/Archives/4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie;"ADISSEO Les Roches - Appels d'offres  chaudronnerie sur le Bac B (R70510)  atelier CS2.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/ADISSEO%20Les%20Roches%20-%20Appels%20d%27offres%20%20chaudronnerie%20sur%20le%20Bac%20B%20%28R70510%29%20%20atelier%20CS2.msg";1;f8066642-1331-45a8-8693-9e3e5b3a7735;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/ADISSEO%20Les%20Roches%20-%20Appels%20d%27offres%20%20chaudronnerie%20sur%20le%20Bac%20B%20%28R70510%29%20%20atelier%20CS2.msg;3237376
f;/sites/team/achats/industrial/Archives/4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie;"ADISSEO Les Roches   Commande 4220021152 - Réparation chaudronnerie bac R70510  CS2.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/ADISSEO%20Les%20Roches%20%20%20Commande%204220021152%20-%20R%C3%A9paration%20chaudronnerie%20bac%20R70510%20%20CS2.msg";1;4773a179-e047-4b59-8834-eceba16f78ce;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/ADISSEO%20Les%20Roches%20%20%20Commande%204220021152%20-%20R%C3%A9paration%20chaudronnerie%20bac%20R70510%20%20CS2.msg;204800
d;/sites/team/achats/industrial/Archives/4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie;"honore";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/honore";1;9117e21e-0c30-44c2-a40b-33927bd1b79b;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/honore
f;/sites/team/achats/industrial/Archives/4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie/honore;"prestations de chaudronnerie sur le Bac B (R70510)  atelier CS2.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/honore/prestations%20de%20chaudronnerie%20sur%20le%20Bac%20B%20%28R70510%29%20%20atelier%20CS2.msg";1;1aef4fd5-496c-4be3-a063-8b2783ae1a5f;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/honore/prestations%20de%20chaudronnerie%20sur%20le%20Bac%20B%20%28R70510%29%20%20atelier%20CS2.msg;86528
d;/sites/team/achats/industrial/Archives/4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie;"adf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/adf";5;c619d904-973e-47c1-a7ce-37b535a5bf3f;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/adf
d;/sites/team/achats/industrial/Archives/4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie/adf;"V1";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/adf/V1";2;d9166081-d055-4421-b377-47eefaeda961;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/adf/V1
f;/sites/team/achats/industrial/Archives/4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie/adf/V1;"Bac B CS2.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/adf/V1/Bac%20B%20CS2.msg";1;9edd828d-ef19-469a-980a-378ffef0a3c3;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/adf/V1/Bac%20B%20CS2.msg;651264
f;/sites/team/achats/industrial/Archives/4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie/adf/V1;"AO métallurgie Bac B.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/adf/V1/AO%20m%C3%A9tallurgie%20Bac%20B.msg";1;66e1b960-6c26-4622-bea0-787ea8dd98e8;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/adf/V1/AO%20m%C3%A9tallurgie%20Bac%20B.msg;654336
d;/sites/team/achats/industrial/Archives/4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie/adf;"V3";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/adf/V3";1;e9213214-7d07-4b59-a255-55990c0acc0b;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/adf/V3
f;/sites/team/achats/industrial/Archives/4220021152 - ADF - R70510 Bac B CS2 - Lot chaudronnerie/adf/V3;"Offre de prix rev 3 sur bac B.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/adf/V3/Offre%20de%20prix%20rev%203%20sur%20bac%20B.msg";1;b6af8c25-59e3-48da-9b4b-8a919494df7b;/sites/team/achats/industrial/Archives/4220021152%20-%20ADF%20-%20R70510%20Bac%20B%20CS2%20-%20Lot%20chaudronnerie/adf/V3/Offre%20de%20prix%20rev%203%20sur%20bac%20B.msg;647168
